Commune;Code département;Département;EPCI;Code région;Région;Compte;Date de la donnée;Code EPCI;Régime d'exploitation;Puissance de raccordement;Filière;Coordonnées géographiques;Code Insee Commune
Locmaria-Plouzané;29;Finistère;CC du Pays d'Iroise;53;Bretagne;41;2021-07;242900074;Realised;294.17;Solaire;48.371384245, -4.6501478810000005;29130
Locminé;56;Morbihan;CC Centre Morbihan Communauté;53;Bretagne;22;2021-07;200067221;Realised;330.69;Solaire;47.880174365, -2.837431402;56117
Locqueltas;56;Morbihan;CA Golfe du Morbihan - Vannes Agglomération;53;Bretagne;8;2021-07;200067932;Realised;53.0;Solaire;47.763865489, -2.758125482;56120
Locunolé;29;Finistère;CA Quimperlé Communauté;53;Bretagne;9;2021-07;242900694;;;Solaire;47.923853641, -3.485624948;29136
Logonna-Daoulas;29;Finistère;CC du Pays de Landerneau-Daoulas;53;Bretagne;20;2021-07;242900801;Realised;61.63;Solaire;48.328484933, -4.288716798;29137
Loguivy-Plougras;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;15;2021-07;200065928;Realised;106.15;Solaire;48.510460873, -3.49173855;22131
Lohéac;35;Ille-et-Vilaine;CC Vallons de Haute-Bretagne Communauté;53;Bretagne;8;2021-07;200043990;;;Solaire;47.872602904, -1.888524058;35155
Longaulnay;35;Ille-et-Vilaine;CC Bretagne Romantique;53;Bretagne;17;2021-07;243500733;Realised;283.04999999999995;Solaire;48.309473193, -1.941179317;35156
Loqueffret;29;Finistère;CC Monts d'Arrée Communauté;53;Bretagne;3;2021-07;200067197;Realised;48.0;Solaire;48.329828405, -3.85893363;29141
Loscouët-sur-Meu;22;Côtes-d'Armor;CC Loudéac Communauté - Bretagne Centre;53;Bretagne;15;2021-07;200067460;Realised;138.28;Solaire;48.17569817, -2.251134042;22133
Loudéac;22;Côtes-d'Armor;CC Loudéac Communauté - Bretagne Centre;53;Bretagne;50;2021-07;200067460;Realised;4292.849999999999;Solaire;48.174314909, -2.750715018;22136
Luitré-Dompierre;35;Ille-et-Vilaine;CA Fougères Agglomération;53;Bretagne;27;2021-07;200072452;Realised;207.8;Solaire;48.293142752, -1.129917596;35163
Lézardrieux;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;5;2021-07;200065928;Realised;245.0;Solaire;48.803587953, -3.108819975;22127
Maen Roch;35;Ille-et-Vilaine;CC Couesnon Marches de Bretagne;53;Bretagne;56;2021-07;200070688;Realised;332.1;Solaire;48.400605159, -1.345692307;35257
Magoar;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;4;2021-07;200067981;Realised;343.0;Solaire;48.401286176, -3.17710287;22139
Malansac;56;Morbihan;CC Questembert Communauté;53;Bretagne;22;2021-07;245614383;Realised;147.79999999999998;Solaire;47.686332868, -2.299458329;56123
Marcillé-Raoul;35;Ille-et-Vilaine;CC Couesnon Marches de Bretagne;53;Bretagne;13;2021-07;200070688;Realised;37.67999999999999;Solaire;48.374757331, -1.613707765;35164
Martigné-Ferchaud;35;Ille-et-Vilaine;CC Roche aux Fées Communauté;53;Bretagne;54;2021-07;243500634;Realised;1550.01;Solaire;47.828461313, -1.327672436;35167
Marzan;56;Morbihan;CC Arc Sud Bretagne;53;Bretagne;27;2021-07;200027027;Realised;812.42;Solaire;47.541367164, -2.353605717;56126
Matignon;22;Côtes-d'Armor;CA Dinan Agglomération;53;Bretagne;9;2021-07;200068989;;;Solaire;48.601642709000004, -2.290065053;22143
Maxent;35;Ille-et-Vilaine;CC de Brocéliande;53;Bretagne;15;2021-07;243500618;Realised;155.84;Solaire;47.978286657, -2.016122791;35169
Mellac;29;Finistère;CA Quimperlé Communauté;53;Bretagne;18;2021-07;242900694;Realised;122.89999999999999;Solaire;47.898437642, -3.587949148;29147
Melrand;56;Morbihan;CC Centre Morbihan Communauté;53;Bretagne;13;2021-07;200067221;Realised;286.82;Solaire;47.97499233, -3.100103685;56128
Merdrignac;22;Côtes-d'Armor;CC Loudéac Communauté - Bretagne Centre;53;Bretagne;31;2021-07;200067460;Realised;871.85;Solaire;48.19367515, -2.396157718;22147
Merléac;22;Côtes-d'Armor;CC Loudéac Communauté - Bretagne Centre;53;Bretagne;5;2021-07;200067460;;;Solaire;48.272688544, -2.9111656210000003;22149
Mespaul;29;Finistère;CC Haut-Léon Communauté;53;Bretagne;15;2021-07;200067072;Realised;336.41999999999996;Solaire;48.613477331, -4.060554346;29148
Miniac-Morvan;35;Ille-et-Vilaine;CA du Pays de Saint Malo Agglomération;53;Bretagne;38;2021-07;243500782;Realised;184.94000000000005;Solaire;48.524700404, -1.89510058;35179
Mondevert;35;Ille-et-Vilaine;CA Vitré Communauté;53;Bretagne;23;2021-07;200039022;Realised;68.6;Solaire;48.084469081, -1.090198697;35183
Monterfil;35;Ille-et-Vilaine;CC de Brocéliande;53;Bretagne;40;2021-07;243500618;Realised;231.40000000000006;Solaire;48.060006909, -1.990461126;35187
Montfort-sur-Meu;35;Ille-et-Vilaine;CC Montfort Communauté;53;Bretagne;47;2021-07;243500550;Realised;171.1;Solaire;48.126082661, -1.96392932;35188
Montgermont;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;30;2021-07;243500139;Realised;117.25999999999999;Solaire;48.154026932, -1.717026621;35189
Montreuil-le-Gast;35;Ille-et-Vilaine;CC du Val d'Ille-Aubigné;53;Bretagne;22;2021-07;243500667;Realised;174.87000000000006;Solaire;48.243958934, -1.720351284;35193
Montreuil-sous-Pérouse;35;Ille-et-Vilaine;CA Vitré Communauté;53;Bretagne;15;2021-07;200039022;Realised;62.27;Solaire;48.151138695, -1.242586506;35194
Mordelles;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;54;2021-07;243500139;Realised;771.85;Solaire;48.085838517, -1.842744723;35196
Mouazé;35;Ille-et-Vilaine;CC du Val d'Ille-Aubigné;53;Bretagne;19;2021-07;243500667;Realised;89.74000000000002;Solaire;48.218246772, -1.6076055679999999;35197
Moulins;35;Ille-et-Vilaine;CA Vitré Communauté;53;Bretagne;10;2021-07;200039022;Realised;76.2;Solaire;48.008760695, -1.362973692;35198
Moussé;35;Ille-et-Vilaine;CA Vitré Communauté;53;Bretagne;6;2021-07;200039022;Realised;50.89999999999999;Solaire;47.917539386, -1.279491663;35199
Moustoir-Ac;56;Morbihan;CC Centre Morbihan Communauté;53;Bretagne;15;2021-07;200067221;Realised;145.60000000000002;Solaire;47.842962591, -2.858706494;56141
Moustéru;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;3;2021-07;200067981;;;Solaire;48.528817497, -3.234933714;22156
Moutiers;35;Ille-et-Vilaine;CA Vitré Communauté;53;Bretagne;23;2021-07;200039022;Realised;162.60000000000005;Solaire;47.976041218, -1.20520603;35200
Muel;35;Ille-et-Vilaine;CC de Saint-Méen Montauban;53;Bretagne;18;2021-07;200038990;Realised;238.57;Solaire;48.120048324, -2.162491562;35201
Noyal-Châtillon-sur-Seiche;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;51;2021-07;243500139;Realised;458.25000000000006;Solaire;48.05222911, -1.662651994;35206
Noyal-Muzillac;56;Morbihan;CC Arc Sud Bretagne;53;Bretagne;30;2021-07;200027027;Realised;820.6;Solaire;47.599558522, -2.459535928;56149
Noyal-Pontivy;56;Morbihan;CC Pontivy Communauté;53;Bretagne;29;2021-07;245614433;Realised;221.50000000000003;Solaire;48.061381976, -2.891156423;56151
Noyal-sous-Bazouges;35;Ille-et-Vilaine;CC Couesnon Marches de Bretagne;53;Bretagne;10;2021-07;200070688;Realised;261.6;Solaire;48.417384525, -1.624011947;35205
Noyal-sur-Vilaine;35;Ille-et-Vilaine;CC Pays de Châteaugiron Communauté;53;Bretagne;50;2021-07;243500659;Realised;426.55000000000007;Solaire;48.091365067, -1.505253586;35207
Parthenay-de-Bretagne;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;12;2021-07;243500139;Realised;191.3;Solaire;48.188000245, -1.829170382;35216
Paule;22;Côtes-d'Armor;CC du Kreiz-Breizh (CCKB);53;Bretagne;11;2021-07;242200715;Realised;90.69000000000001;Solaire;48.227554832, -3.460953062;22163
Perros-Guirec;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;31;2021-07;200065928;Realised;91.74000000000001;Solaire;48.812003155, -3.467054855;22168
Peumerit;29;Finistère;CC du Haut Pays Bigouden;53;Bretagne;9;2021-07;242900710;;;Solaire;47.946769216, -4.295795029;29159
Peumerit-Quintin;22;Côtes-d'Armor;CC du Kreiz-Breizh (CCKB);53;Bretagne;2;2021-07;242200715;;;Solaire;48.363397501, -3.28516569;22169
Pipriac;35;Ille-et-Vilaine;CA Redon Agglomération;53;Bretagne;58;2021-07;243500741;Realised;465.43000000000006;Solaire;47.811331612000004, -1.9373224690000002;35219
Plabennec;29;Finistère;CC du Pays des Abers;53;Bretagne;79;2021-07;242900553;Realised;596.2500000000001;Solaire;48.493592501, -4.419446467;29160
Plaintel;22;Côtes-d'Armor;CA Saint-Brieuc Armor Agglomération;53;Bretagne;37;2021-07;200069409;Realised;160.00000000000003;Solaire;48.410221386, -2.810361155;22171
Plerneuf;22;Côtes-d'Armor;CC Leff Armor Communauté;53;Bretagne;6;2021-07;200069086;Realised;46.9;Solaire;48.505746686, -2.880495906;22188
Plesder;35;Ille-et-Vilaine;CC Bretagne Romantique;53;Bretagne;22;2021-07;243500733;Realised;370.59999999999997;Solaire;48.417806102, -1.930001296;35225
Plestin-les-Grèves;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;24;2021-07;200065928;Realised;242.90000000000003;Solaire;48.647576234, -3.620199199;22194
Pleugueneuc;35;Ille-et-Vilaine;CC Bretagne Romantique;53;Bretagne;28;2021-07;243500733;Realised;566.1999999999999;Solaire;48.404477226, -1.885793596;35226
Pleumeur-Bodou;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;28;2021-07;200065928;Realised;151.25;Solaire;48.785273272, -3.518492091;22198
Pleumeur-Gautier;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;6;2021-07;200065928;Realised;127.6;Solaire;48.800464897, -3.151609248;22199
Pleyben;29;Finistère;CC Pleyben-Châteaulin-Porzay;53;Bretagne;53;2021-07;200067247;Realised;917.4899999999999;Solaire;48.238017198, -3.975590194;29162
Ploemel;56;Morbihan;CC Auray Quiberon Terre Atlantique;53;Bretagne;31;2021-07;200043123;Realised;321.86999999999995;Solaire;47.659537899, -3.071658789;56161
Plogastel-Saint-Germain;29;Finistère;CC du Haut Pays Bigouden;53;Bretagne;9;2021-07;242900710;Realised;60.599999999999994;Solaire;47.977410166, -4.263801143;29167
Plogoff;29;Finistère;CC Cap Sizun - Pointe du Raz;53;Bretagne;4;2021-07;242900629;;;Solaire;48.035037943, -4.679368473;29168
Plonéis;29;Finistère;CA Quimper Bretagne Occidentale;53;Bretagne;16;2021-07;200068120;Realised;180.75;Solaire;48.011055142, -4.209322764;29173
Ploubazlanec;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;26;2021-07;200067981;Realised;786.9;Solaire;48.805381445, -3.044308026;22210
Ploudiry;29;Finistère;CC du Pays de Landerneau-Daoulas;53;Bretagne;11;2021-07;242900801;Realised;99.10000000000001;Solaire;48.457428911, -4.129363511;29180
Plougastel-Daoulas;29;Finistère;Brest Métropole;53;Bretagne;86;2021-07;242900314;Realised;465.52000000000004;Solaire;48.360316176, -4.382591927;29189
Plougonvelin;29;Finistère;CC du Pays d'Iroise;53;Bretagne;18;2021-07;242900074;Realised;58.449999999999996;Solaire;48.350970226, -4.718034522;29190
Plougonver;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;8;2021-07;200067981;;;Solaire;48.484982073, -3.374792112;22216
Plouguerneau;29;Finistère;CC du Pays des Abers;53;Bretagne;37;2021-07;242900553;Realised;153.11999999999998;Solaire;48.603454716, -4.490837006;29195
Plouha;22;Côtes-d'Armor;CC Leff Armor Communauté;53;Bretagne;26;2021-07;200069086;Realised;68.57000000000001;Solaire;48.682016299, -2.9313894080000003;22222
Plouharnel;56;Morbihan;CC Auray Quiberon Terre Atlantique;53;Bretagne;23;2021-07;200043123;Realised;58.550000000000004;Solaire;47.600337851, -3.122195176;56168
Plouhinec;56;Morbihan;CC de Blavet Bellevue Océan;53;Bretagne;34;2021-07;245600440;Realised;105.45;Solaire;47.692379056, -3.234690427;56169
Plouigneau;29;Finistère;CA Morlaix Communauté;53;Bretagne;28;2021-07;242900835;Realised;202.9;Solaire;48.573530874, -3.703695602;29199
Ploumagoar;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;26;2021-07;200067981;Realised;193.85000000000002;Solaire;48.530531411, -3.109311658;22225
Ploumilliau;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;19;2021-07;200065928;Realised;57.09999999999999;Solaire;48.683911389, -3.5135565680000003;22226
Ploumoguer;29;Finistère;CC du Pays d'Iroise;53;Bretagne;11;2021-07;242900074;Realised;141.6;Solaire;48.399684575, -4.715705639;29201
Plounéour-Ménez;29;Finistère;CA Morlaix Communauté;53;Bretagne;17;2021-07;242900835;Realised;285.27;Solaire;48.445695443, -3.880781834;29202
Plounérin;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;6;2021-07;200065928;Realised;104.55;Solaire;48.566478606, -3.5487248730000003;22227
Plounévez-Quintin;22;Côtes-d'Armor;CC du Kreiz-Breizh (CCKB);53;Bretagne;11;2021-07;242200715;Realised;369.9;Solaire;48.285333524, -3.240832698;22229
Plourac'h;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;4;2021-07;200067981;Realised;89.9;Solaire;48.418496954, -3.551768618;22231
Plourivo;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;17;2021-07;200067981;Realised;326.15999999999997;Solaire;48.74143141, -3.092626865;22233
Plouvorn;29;Finistère;CC du Pays de Landivisiau;53;Bretagne;39;2021-07;242900751;Realised;326.74;Solaire;48.576803249, -4.022146538;29210
Plouénan;29;Finistère;CC Haut-Léon Communauté;53;Bretagne;23;2021-07;200067072;Realised;258.91999999999996;Solaire;48.621038862, -3.981195594;29184
Plouëc-du-Trieux;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;13;2021-07;200067981;Realised;72.9;Solaire;48.672241608, -3.187388306;22212
Ploéven;29;Finistère;CC Pleyben-Châteaulin-Porzay;53;Bretagne;3;2021-07;200067247;;;Solaire;48.158073998, -4.212871993;29166
Ploërmel;56;Morbihan;CC Ploërmel Communauté;53;Bretagne;63;2021-07;200066777;Realised;822.9499999999998;Solaire;47.922030993, -2.383241541;56165
Plufur;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;20;2021-07;200065928;Realised;409.0;Solaire;48.610805668, -3.572303722;22238
Pluherlin;56;Morbihan;CC Questembert Communauté;53;Bretagne;25;2021-07;245614383;Realised;165.5;Solaire;47.715049423, -2.370219365;56171
Plumergat;56;Morbihan;CC Auray Quiberon Terre Atlantique;53;Bretagne;48;2021-07;200043123;Realised;305.46000000000004;Solaire;47.727776026, -2.922903251;56175
Plusquellec;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;12;2021-07;200067981;Realised;530.8;Solaire;48.399291748, -3.484075661;22243
Pluvigner;56;Morbihan;CC Auray Quiberon Terre Atlantique;53;Bretagne;60;2021-07;200043123;Realised;432.37;Solaire;47.782582172, -3.015821824;56177
Pluzunet;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;6;2021-07;200065928;;;Solaire;48.63666739, -3.371480483;22245
Plédéliac;22;Côtes-d'Armor;CA de Lamballe Terre et Mer;53;Bretagne;14;2021-07;200069391;Realised;161.10000000000002;Solaire;48.468766655, -2.371601602;22175
Plélo;22;Côtes-d'Armor;CC Leff Armor Communauté;53;Bretagne;41;2021-07;200069086;Realised;493.2;Solaire;48.554073318, -2.927495219;22182
Plémy;22;Côtes-d'Armor;CA de Lamballe Terre et Mer;53;Bretagne;16;2021-07;200069391;Realised;173.3;Solaire;48.338060493, -2.676626561;22184
Plœuc-L'Hermitage;22;Côtes-d'Armor;CA Saint-Brieuc Armor Agglomération;53;Bretagne;33;2021-07;200069409;Realised;307.41999999999996;Solaire;48.340662697, -2.795312277;22203
Pommerit-le-Vicomte;22;Côtes-d'Armor;CC Leff Armor Communauté;53;Bretagne;15;2021-07;200069086;Realised;212.15000000000003;Solaire;48.61826354, -3.102780421;22248
Pont-Aven;29;Finistère;CA Concarneau Cornouaille Agglomération;53;Bretagne;10;2021-07;242900769;Realised;110.1;Solaire;47.872118169, -3.76577961;29217
Pont-Melvez;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;4;2021-07;200067981;;;Solaire;48.474364061, -3.2848444260000003;22249
Pont-Scorff;56;Morbihan;CA Lorient Agglomération;53;Bretagne;29;2021-07;200042174;Realised;78.95;Solaire;47.839516936, -3.419868984;56179
Pontrieux;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;2;2021-07;200067981;;;Solaire;48.699862326, -3.159099607;22250
Porcaro;56;Morbihan;CC de l'Oust à Brocéliande;53;Bretagne;11;2021-07;200066785;Realised;28.3;Solaire;47.919922141, -2.193452737;56180
Porspoder;29;Finistère;CC du Pays d'Iroise;53;Bretagne;13;2021-07;242900074;Realised;42.09;Solaire;48.498354223, -4.75386389;29221
Pouldreuzic;29;Finistère;CC du Haut Pays Bigouden;53;Bretagne;11;2021-07;242900710;Realised;54.589999999999996;Solaire;47.96120275, -4.363732023;29225
Prat;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;12;2021-07;200065928;Realised;100.2;Solaire;48.682025857, -3.297974912;22254
Priziac;56;Morbihan;CC Roi Morvan Communauté;53;Bretagne;10;2021-07;245614417;Realised;350.8;Solaire;48.055546828, -3.435130979;56182
Péaule;56;Morbihan;CC Arc Sud Bretagne;53;Bretagne;31;2021-07;200027027;Realised;567.7499999999999;Solaire;47.58283054, -2.335575467;56153
Pédernec;22;Côtes-d'Armor;CA Guingamp-Paimpol Agglomération de l'Armor à l'Argoat;53;Bretagne;11;2021-07;200067981;Realised;34.7;Solaire;48.588021071, -3.277011582;22164
Québriac;35;Ille-et-Vilaine;CC Bretagne Romantique;53;Bretagne;32;2021-07;243500733;Realised;169.92;Solaire;48.356533711, -1.812969972;35233
Quédillac;35;Ille-et-Vilaine;CC de Saint-Méen Montauban;53;Bretagne;34;2021-07;200038990;Realised;616.5799999999999;Solaire;48.237704745, -2.143745993;35234
Quévert;22;Côtes-d'Armor;CA Dinan Agglomération;53;Bretagne;17;2021-07;200068989;Realised;90.3;Solaire;48.463002731, -2.085735173;22259
Rieux;56;Morbihan;CA Redon Agglomération;53;Bretagne;28;2021-07;243500741;Realised;139.70000000000002;Solaire;47.605721338, -2.125693973;56194
Rohan;56;Morbihan;CC Pontivy Communauté;53;Bretagne;12;2021-07;245614433;Realised;44.72;Solaire;48.089436298, -2.742857722;56198
Romazy;35;Ille-et-Vilaine;CC Couesnon Marches de Bretagne;53;Bretagne;4;2021-07;200070688;;;Solaire;48.380565605, -1.49311233;35244
Roscanvel;29;Finistère;CC Presqu'île de Crozon-Aulne maritime;53;Bretagne;4;2021-07;200066868;;;Solaire;48.319018756, -4.558380655;29238
Rostrenen;22;Côtes-d'Armor;CC du Kreiz-Breizh (CCKB);53;Bretagne;18;2021-07;242200715;Realised;136.56;Solaire;48.221315197, -3.311632967;22266
Ruffiac;56;Morbihan;CC de l'Oust à Brocéliande;53;Bretagne;24;2021-07;200066785;Realised;853.1000000000001;Solaire;47.813965149, -2.284983453;56200
Sains;35;Ille-et-Vilaine;CC du Pays de Dol et de la Baie du Mont-Saint-Michel;53;Bretagne;9;2021-07;200070670;Realised;57.199999999999996;Solaire;48.555923713, -1.603703463;35248
Saint-Abraham;56;Morbihan;CC de l'Oust à Brocéliande;53;Bretagne;2;2021-07;200066785;;;Solaire;47.848178269, -2.406358188;56202
Saint-Alban;22;Côtes-d'Armor;CA de Lamballe Terre et Mer;53;Bretagne;13;2021-07;200069391;Realised;74.00000000000001;Solaire;48.554727687, -2.508742377;22273
Saint-Armel;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;16;2021-07;243500139;Realised;136.12;Solaire;48.013304349, -1.580473865;35250
Saint-Aubin-d'Aubigné;35;Ille-et-Vilaine;CC du Val d'Ille-Aubigné;53;Bretagne;32;2021-07;243500667;Realised;420.25;Solaire;48.261946336, -1.600279829;35251
Saint-Aubin-des-Landes;35;Ille-et-Vilaine;CA Vitré Communauté;53;Bretagne;5;2021-07;200039022;Realised;76.6;Solaire;48.10031771, -1.291454107;35252
Saint-Aubin-du-Cormier;35;Ille-et-Vilaine;CC Liffré-Cormier Communauté;53;Bretagne;20;2021-07;243500774;Realised;118.9;Solaire;48.258394711, -1.421081305;35253
Saint-Barthélemy;56;Morbihan;CC Centre Morbihan Communauté;53;Bretagne;12;2021-07;200067221;Realised;79.4;Solaire;47.926768763, -3.0406217;56207
Saint-Briac-sur-Mer;35;Ille-et-Vilaine;CC Côte d'Émeraude;53;Bretagne;13;2021-07;243500725;Realised;31.23;Solaire;48.61580834, -2.123519023;35256
Saint-Brieuc-de-Mauron;56;Morbihan;CC Ploërmel Communauté;53;Bretagne;8;2021-07;200066777;Realised;649.0;Solaire;48.089942144, -2.361256473;56208
Saint-Broladre;35;Ille-et-Vilaine;CC du Pays de Dol et de la Baie du Mont-Saint-Michel;53;Bretagne;9;2021-07;200070670;;;Solaire;48.580093659, -1.661028605;35259
Saint-Carné;22;Côtes-d'Armor;CA Dinan Agglomération;53;Bretagne;8;2021-07;200068989;;;Solaire;48.419177111, -2.055072809;22280
Saint-Cast-le-Guildo;22;Côtes-d'Armor;CA Dinan Agglomération;53;Bretagne;26;2021-07;200068989;Realised;80.80000000000001;Solaire;48.603386185, -2.248504549;22282
Saint-Christophe-des-Bois;35;Ille-et-Vilaine;CA Vitré Communauté;53;Bretagne;9;2021-07;200039022;Realised;40.22;Solaire;48.226687628, -1.236396598;35260
Saint-Coulitz;29;Finistère;CC Pleyben-Châteaulin-Porzay;53;Bretagne;5;2021-07;200067247;;;Solaire;48.182178377, -4.066872315;29243
Saint-Didier;35;Ille-et-Vilaine;CA Vitré Communauté;53;Bretagne;26;2021-07;200039022;Realised;121.30000000000001;Solaire;48.093228146, -1.357950067;35264
Saint-Dolay;56;Morbihan;CC Arc Sud Bretagne;53;Bretagne;24;2021-07;200027027;Realised;196.3;Solaire;47.547070214, -2.172162039;56212
Saint-Donan;22;Côtes-d'Armor;CA Saint-Brieuc Armor Agglomération;53;Bretagne;10;2021-07;200069409;Realised;236.2;Solaire;48.465723134, -2.886528134;22287
Saint-Gildas;22;Côtes-d'Armor;CA Saint-Brieuc Armor Agglomération;53;Bretagne;9;2021-07;200069409;Realised;266.9;Solaire;48.422491219, -3.006568672;22291
Saint-Gilles;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;49;2021-07;243500139;Realised;1208.0800000000002;Solaire;48.152171529, -1.8538966060000002;35275
Saint-Glen;22;Côtes-d'Armor;CA de Lamballe Terre et Mer;53;Bretagne;14;2021-07;200069391;Realised;36.9;Solaire;48.353119444, -2.521306168;22296
Saint-Gorgon;56;Morbihan;CA Redon Agglomération;53;Bretagne;2;2021-07;243500741;;;Solaire;47.642034865, -2.238144171;56216
Saint-Grégoire;35;Ille-et-Vilaine;Rennes Métropole;53;Bretagne;40;2021-07;243500139;Realised;305.85;Solaire;48.158447292, -1.685359976;35278
Saint-Guinoux;35;Ille-et-Vilaine;CA du Pays de Saint Malo Agglomération;53;Bretagne;16;2021-07;243500782;Realised;155.57000000000002;Solaire;48.579989362, -1.888682641;35279
Saint-Hernin;29;Finistère;CC Poher communauté;53;Bretagne;6;2021-07;242900744;Realised;126.1;Solaire;48.208020829, -3.610880806;29250
Saint-Igeaux;22;Côtes-d'Armor;CC du Kreiz-Breizh (CCKB);53;Bretagne;4;2021-07;242200715;Realised;170.8;Solaire;48.277481673, -3.114387794;22334
Saint-Jacut-de-la-Mer;22;Côtes-d'Armor;CA Dinan Agglomération;53;Bretagne;6;2021-07;200068989;;;Solaire;48.591614552, -2.187480157;22302
Saint-Jean-Kerdaniel;22;Côtes-d'Armor;CC Leff Armor Communauté;53;Bretagne;8;2021-07;200069086;Realised;231.0;Solaire;48.552526213, -3.034424869;22304
Saint-Judoce;22;Côtes-d'Armor;CA Dinan Agglomération;53;Bretagne;3;2021-07;200068989;;;Solaire;48.362667729, -1.9541185410000002;22306
Saint-Juvat;22;Côtes-d'Armor;CA Dinan Agglomération;53;Bretagne;10;2021-07;200068989;Realised;121.6;Solaire;48.361760346, -2.054384729;22308
Saint-Léger-des-Prés;35;Ille-et-Vilaine;CC Bretagne Romantique;53;Bretagne;3;2021-07;243500733;;;Solaire;48.388306451, -1.6569983719999999;35286
Saint-Malo-de-Phily;35;Ille-et-Vilaine;CC Vallons de Haute-Bretagne Communauté;53;Bretagne;18;2021-07;200043990;Realised;68.69999999999999;Solaire;47.867783725, -1.8052903580000002;35289
Saint-Malo-des-Trois-Fontaines;56;Morbihan;CC Ploërmel Communauté;53;Bretagne;14;2021-07;200066777;Realised;541.9;Solaire;48.016911624, -2.469022404;56227
Saint-Marc-le-Blanc;35;Ille-et-Vilaine;CC Couesnon Marches de Bretagne;53;Bretagne;22;2021-07;200070688;Realised;212.90000000000003;Solaire;48.375648542, -1.404099828;35292
Saint-Marcel;56;Morbihan;CC de l'Oust à Brocéliande;53;Bretagne;14;2021-07;200066785;Realised;228.07000000000002;Solaire;47.811568657, -2.416867019;56228
Saint-Martin-des-Champs;29;Finistère;CA Morlaix Communauté;53;Bretagne;21;2021-07;242900835;Realised;244.70000000000002;Solaire;48.575897137, -3.856014594;29254
Saint-Martin-des-Prés;22;Côtes-d'Armor;CC Loudéac Communauté - Bretagne Centre;53;Bretagne;9;2021-07;200067460;Realised;46.59999999999999;Solaire;48.305384721, -2.964670146;22313
Saint-Maudez;22;Côtes-d'Armor;CA Dinan Agglomération;53;Bretagne;2;2021-07;200068989;;;Solaire;48.454571606, -2.182551317;22315
Saint-Michel-en-Grève;22;Côtes-d'Armor;CA Lannion-Trégor Communauté;53;Bretagne;1;2021-07;200065928;;;Solaire;48.674232396, -3.556572853;22319
Saint-Méen;29;Finistère;CC Communauté Lesneven Côte des Légendes;53;Bretagne;11;2021-07;242900793;Realised;31.989999999999995;Solaire;48.554589487, -4.258950817;29255
Saint-Onen-la-Chapelle;35;Ille-et-Vilaine;CC de Saint-Méen Montauban;53;Bretagne;25;2021-07;200038990;Realised;656.3999999999997;Solaire;48.169474689, -2.15561949;35302
Saint-Perreux;56;Morbihan;CA Redon Agglomération;53;Bretagne;11;2021-07;243500741;Realised;33.6;Solaire;47.672467333, -2.12283028;56232
Saint-Philibert;56;Morbihan;CC Auray Quiberon Terre Atlantique;53;Bretagne;9;2021-07;200043123;;;Solaire;47.58762362, -3.000840954;56233
Saint-Pierre-Quiberon;56;Morbihan;CC Auray Quiberon Terre Atlantique;53;Bretagne;24;2021-07;200043123;Realised;73.1;Solaire;47.522727215, -3.138435121;56234
